List Of All Solo,,,,,,,,,
,,,,,,,,,
Nr,Map,Time,Players,Hero,Area,New Better time or its duplicit,Accepted,Comments,Dates
1639,MM480,24.54,PotatoNuke,Morfe,158,FALSE,TRUE,,09.jan.22
1640,CC,6.28,PotatoNuke,Nexus,41,FALSE,TRUE,,09.jan.22
1641,CC,6.43,PotatoNuke,Euclid,41,FALSE,TRUE,,09.jan.22
1642,HaHa,6.24,Raqzv,Rock,16,FALSE,TRUE,,09.jan.22
1643,MMD,3.23,Raqzv,Cent,34,FALSE,TRUE,,10.jan.22
1644,GG,7.15,Exscord,Necro,41,TRUE,TRUE,,10.jan.22
1645,HaHa,39.37,Nexxyst,Necro,16,FALSE,TRUE,,10.jan.22
1646,GGH,7.42,Bluemonkey14,Shade,41,FALSE,TRUE,,12.jan.22
1647,CC,6.18,546000,Morfe,41,FALSE,TRUE,,12.jan.22
1648,GGH,6.41,PotatoNuke,Shade,41,FALSE,TRUE,,13.jan.22
1649,HaHa,2.20,PotatoNuke,Shade,16,FALSE,TRUE,,13.jan.22
1650,HaHa,2.31,Raqzv,Shade,16,FALSE,TRUE,,13.jan.22
1651,RR,29.42,ananil,Rameses,43,FALSE,TRUE,,13.jan.22
1652,VVH,6.43,546000,Shade,41,FALSE,TRUE,,14.jan.22
1653,VV,5.40,ThatHodgeGuy,Jolt,41,FALSE,TRUE,,14.jan.22
1654,CCH,7.00,546000,Shade,41,FALSE,TRUE,,14.jan.22
1655,GG,6.53,Exscord,Necro,41,FALSE,TRUE,,14.jan.22
1656,VVH,11.01,546000,Chrono,41,FALSE,TRUE,,14.jan.22
1657,AAH,4.47,546000,Shade,28,TRUE,TRUE,,15.jan.22
1658,OO,7.33,Tetar,Magmax,16,FALSE,TRUE,,15.jan.22
1659,VV,4.46,Tetar,Candy,41,FALSE,TRUE,,15.jan.22
1660,CC,5.39,Tetar,Ghoul,41,FALSE,TRUE,,15.jan.22
1661,VV,8.48,Creatuve,Cent,41,FALSE,TRUE,,16.jan.22
1662,CCH,6.05,R0YqL,Shade,41,TRUE,TRUE,,16.jan.22
1663,HaHa,2.25,R0YqL,Shade,16,TRUE,TRUE,BB farm,16.jan.22
1664,FFH_old,10.24,546000,Rameses,41,FALSE,TRUE,,16.jan.22
1665,FF,5.09,Vikenti,Shade,41,FALSE,TRUE,BB farm,16.jan.22
1666,FF,5.03,R0YqL,Shade,41,FALSE,TRUE,BB farm,16.jan.22
1667,AA,4.02,546000,Shade,28,TRUE,TRUE,,16.jan.22
1668,FF,6.16,546000,Shade,41,FALSE,TRUE,,16.jan.22
1669,TT,3.21,Zxynn,Shade,21,TRUE,TRUE,,19.jan.22
1670,TT,3.25,R0YqL,Shade,21,TRUE,TRUE,,19.jan.22
1671,TT,3.22,Rxpct,Shade,21,FALSE,TRUE,,19.jan.22
1672,TT,3.48,546000,Shade,21,TRUE,TRUE,,19.jan.22
1673,TT,3.46,Smiley,Shade,21,FALSE,TRUE,,19.jan.22
1674,AA,3.31,Zxynn,Shade,28,TRUE,TRUE,,20.jan.22
1675,AA,3.25,R0YqL,Shade,28,FALSE,TRUE,,20.jan.22
1676,GG,4.49,KaBo0M,Shade,41,FALSE,TRUE,,20.jan.22
1677,AA,3.49,546000,Shade,28,FALSE,TRUE,,20.jan.22
1678,AAH,4.09,546000,Shade,28,FALSE,TRUE,,20.jan.22
1679,AA,4.08,Smiley,Shade,28,FALSE,TRUE,,20.jan.22
1680,AA,4.29,KaBo0M,Shade,28,FALSE,TRUE,,20.jan.22
1681,TT,3.20,R0YqL,Shade,21,TRUE,TRUE,,21.jan.22
1682,MM480,113.19,tтеуmlI,Chrono,452,FALSE,FALSE,Ban,21.jan.22
1683,WW,11.42,KaBo0M,Shade,81,FALSE,TRUE,,21.jan.22
1684,BB,2.58,tтеуmlI,Shade,36,FALSE,FALSE,Ban,21.jan.22
1685,VVH,8.32,KaBo0M,Shade,41,FALSE,TRUE,,23.jan.22
1686,CC,4.24,R0YqL,Candy,41,TRUE,TRUE,,23.jan.22
1687,CC,6.32,546000,Rime,41,TRUE,TRUE,,23.jan.22
1688,AA,4.13,Fater,Shade,28,FALSE,TRUE,,24.jan.22
1689,HaHa,6.08,Raqzv,Jolt,16,FALSE,TRUE,,26.jan.22
1690,HaHa,6.24,ananil,Shade,16,FALSE,TRUE,,26.jan.22
1691,HaHa,5.49,Raqzv,Euclid,16,FALSE,TRUE,,26.jan.22
1692,BB,4.38,Fater,Rameses,36,FALSE,TRUE,,26.jan.22
1693,HaHa,8.56,Raqzv,Rime,16,FALSE,TRUE,,26.jan.22
1694,HaHa,3.01,Raqzv,Ghoul,16,TRUE,TRUE,,27.jan.22
1695,CC,6.22,546000,Rime,41,FALSE,TRUE,No abilitys,27.jan.22
1696,HaHa,2.55,EpicPoggerchamp,Shade,16,FALSE,TRUE,,28.jan.22
1697,AAH,10.50,Ventinari,Necro,28,FALSE,TRUE,no BB,31.jan.22
1698,AAH,12.30,DEFA,Necro,28,FALSE,TRUE,,31.jan.22
1699,AAH,10.21,546000,Necro,28,FALSE,TRUE,,31.jan.22
1700,BB,2.58,PotatoNuke,Shade,36,FALSE,TRUE,,01.feb.22
1701,DD,20.46,EpicPoggerchamp,Jolt,81,FALSE,TRUE,,01.feb.22
1702,WW,9.31,R0YqL,Shade,81,FALSE,TRUE,,01.feb.22
1703,AAH,33.32,Jackal,Necro,28,FALSE,TRUE,,01.feb.22
1704,AA,4.55,Jackal,Necro,28,FALSE,TRUE,,01.feb.22
1705,VV,5.19,Jackal,Necro,41,FALSE,TRUE,,01.feb.22
1706,VV,5.39,546000,Necro,41,TRUE,TRUE,,01.feb.22
1707,TT,5.04,Raqzv,Necro,21,FALSE,TRUE,,01.feb.22
1708,AAH,17.43,PotatoNuke,Necro,28,FALSE,TRUE,,02.feb.22
1709,CCH,5.17,Rxpct,Shade,41,FALSE,TRUE,BB farm probobly,03.feb.22
1710,CC,5.38,Jackal,Necro,41,FALSE,TRUE,,03.feb.22
1711,GGH,7.39,yIzaac😎👌,Chrono,41,FALSE,TRUE,,03.feb.22
1712,CC,5.30,Bluemonkey14,Necro,41,FALSE,TRUE,,04.feb.22
1713,CCH,5.25,Vikenti,Shade,41,TRUE,TRUE,BB farm,04.feb.22
1714,OO,4.22,Vikenti,Candy,16,FALSE,TRUE,,04.feb.22
1715,HaHa,2.21,Vikenti,Shade,16,TRUE,TRUE,BB farm,04.feb.22
1716,GG,4.27,Vikenti,Shade,41,TRUE,TRUE,BB farm,04.feb.22
1717,GGH,6.21,Vikenti,Shade,41,FALSE,TRUE,BB farm,04.feb.22
1718,VVH,5.59,Vikenti,Shade,41,FALSE,TRUE,BB farm,04.feb.22
1719,TT,3.26,Vikenti,Shade,21,TRUE,TRUE,BB farm,04.feb.22
1720,EE_old,9.10,Vikenti,Shade,81,FALSE,TRUE,No BB,04.feb.22
1721,MM,11.26,Vikenti,Shade,121,FALSE,TRUE,No BB,04.feb.22
1722,HH,17.48,Vikenti,Rameses,81,FALSE,TRUE,,04.feb.22
1723,VV,5.23,Creazy,Necro,41,FALSE,TRUE,,04.feb.22
1724,VV,5.36,546000,Necro,41,FALSE,TRUE,,04.feb.22
1725,AA,3.45,Vikenti,Shade,28,FALSE,TRUE,BB farm,04.feb.22
1726,VV,4.53,Fater,Shade,41,FALSE,TRUE,,04.feb.22
1727,PPP,2.49,546000,Magmax,31,FALSE,TRUE,,04.feb.22
1728,MM,11.18,R0YqL,Shade,121,FALSE,TRUE,,05.feb.22
1729,BB,3.05,R0YqL,Shade,36,FALSE,TRUE,,05.feb.22
1730,GG,6.06,Jackal,Necro,41,FALSE,TRUE,,05.feb.22
1731,TT,4.06,Bluemonkey14,Necro,21,FALSE,TRUE,,05.feb.22
1732,GG,5.28,yIzaac😎👌,Brute,41,FALSE,TRUE,,05.feb.22
1733,EE_old,10.38,546000,Shade,81,FALSE,TRUE,,05.feb.22
1734,CC,4.32,Bluemonkey14,Candy,41,TRUE,TRUE,,06.feb.22
1735,AAH,8.22,Bluemonkey14,Necro,28,FALSE,TRUE,,06.feb.22
1736,HaHa,2.25,Zxynn,Shade,16,FALSE,TRUE,,06.feb.22
1737,CCH,6.49,Vikenti,Candy,41,FALSE,TRUE,,06.feb.22
1738,AAH,10.57,Vikenti,Necro,28,FALSE,TRUE,no BB,06.feb.22
1739,GG,4.52,Ndaverr,Shade,41,FALSE,TRUE,,07.feb.22
1740,HaHa,2.51,Raqzv,Ghoul,16,FALSE,TRUE,,8.feb.22
1741,CC,5.57,PotatoNuke,Candy,41,FALSE,TRUE,no BB,8.feb.22
1742,AA,3.26,Zxynn,Shade,28,FALSE,TRUE,,9.feb.22
1743,CC,5.58,PotatoNuke,Mirage,41,FALSE,TRUE,no BB,9.feb.22
1744,GG,8.40,yIzaac😎👌,Magmax,41,FALSE,TRUE,,9.feb.22
1745,OO,5.35,BJG,Necro,16,TRUE,TRUE,,9.feb.22
1746,TT,5.29,Raqzv,Ghoul,21,FALSE,TRUE,,9.feb.22
1747,HaHa,5.17,Raqzv,Necro,16,FALSE,TRUE,,9.feb.22
1748,CCH,5.40,Bluemonkey14,Shade,41,TRUE,TRUE,BB Farm,10.feb.22
1749,GG,4.25,Vikenti,Shade,41,TRUE,TRUE,BB Farm,10.feb.22
1750,CC,4.31,Fater,Candy,41,FALSE,TRUE,,10.feb.22
1751,HaHa,5.33,PotatoNuke,Magmax,16,FALSE,TRUE,no BB,10.feb.22
1752,CCH,7.51,Vikenti,Chrono,41,FALSE,TRUE,no BB,10.feb.22
1753,HaHa,5.26,Raqzv,Magmax,16,FALSE,TRUE,,10.feb.22
1754,PPP,3.38,Fater,Morfe,31,FALSE,TRUE,,10.feb.22
1755,PPP,3.07,Fater,Euclid,31,FALSE,TRUE,,10.feb.22
1756,HaHa,4.58,Raqzv,Mirage,16,FALSE,TRUE,,10.feb.22
1757,CCH,7.14,thiccsucc,Aurora,41,FALSE,TRUE,Nerf no BB,10.feb.22
1758,BB,6.49,Pixuto,Chrono,36,FALSE,TRUE,𝒽𝓊𝓃𝓉𝑒𝓇,11.feb.22
1759,BB,7.27,Pixuto,Nexus,36,FALSE,TRUE,,11.feb.22
1760,PPP,3.13,Fater,Jolt,31,FALSE,TRUE,,11.feb.22
1761,CCH,9.14,DD1,Necro,41,TRUE,TRUE,,11.feb.22
1762,HaHa,5.53,Raqzv,Nexus,16,FALSE,TRUE,,11.feb.22
1763,BB,7.17,Pixuto,Jötunn,36,FALSE,TRUE,,12.feb.22
1764,CCH,8.07,DD1,Necro,41,FALSE,TRUE,,12.feb.22
1765,RR,35.30,Exscord,Cent,43,FALSE,TRUE,,13.feb.22
1766,MM2,4.43,Vikenti,Shade,28,FALSE,TRUE,no BB,13.feb.22
1767,CC,5.51,4chаn.org,Candy,41,FALSE,FALSE,,14.feb.22
1768,HaHa,3.18,4chаn.org,Shade,16,FALSE,FALSE,,14.feb.22
1769,MM,14.57,PotatoNuke,Rock,121,FALSE,TRUE,no BB,14.feb.22
1770,MM,15.06,PotatoNuke,Jötunn,121,FALSE,TRUE,no BB,14.feb.22
1771,DD,7.55,Vikenti,Shade,81,FALSE,TRUE,BB farm,15.feb.22
1772,CC,5.47,Fater,Ghoul,41,FALSE,TRUE,,15.feb.22
1773,CC,5.46,Fater,Jötunn,41,FALSE,TRUE,,15.feb.22
1774,CCH,5.11,Vikenti,Shade,41,FALSE,TRUE,BB farm,15.feb.22
1775,OO,4.48,R0YqL,Necro,16,TRUE,TRUE,,15.feb.22
1776,MM,16.56,Fater,Jolt,121,FALSE,TRUE,,16.feb.22
1777,PPP,3.33,Fater,Rameses,31,FALSE,TRUE,,16.feb.22
1778,PPP,2.57,Fater,Nexus,31,FALSE,TRUE,,16.feb.22
1779,AA,4.58,Fater,Jolt,28,FALSE,TRUE,,16.feb.22
1780,HaHa,2.21,R0YqL,Shade,16,TRUE,TRUE,BB farm,16.feb.22
1781,DD,9.15,546000,Rime,81,FALSE,TRUE,BB farm,17.feb.22
1782,QQ_old,28.12,4chаn.org,Necro,81,FALSE,FALSE,,17.feb.22
1783,CC,5.36,4chаn.org,Shade,41,FALSE,FALSE,,17.feb.22
1784,MMD,1.19,Vikenti,Rime,34,FALSE,TRUE,BB farm,18 Feb 22
1785,BB,3.12,Vikenti,Shade,36,FALSE,TRUE,,18 Feb 22
1786,DD,11.19,Fater,Rameses,81,FALSE,TRUE,,19 Feb 22
1787,CC,4.22,R0YqL,Candy,41,TRUE,TRUE,,19 Feb 22
1788,OO,6.56,Ndaverr,Rock,16,FALSE,TRUE,,19 Feb 22
1789,CC,4.23,Vikenti,Candy,41,FALSE,TRUE,,19 Feb 22
1790,RR,19.01,Pixuto,Chrono,43,FALSE,TRUE,,19 Feb 22
1791,TT,3.17,Bluemonkey14,Shade,21,FALSE,TRUE,BB farm,20 Feb 22
1792,DD,12.01,Fater,Jolt,81,FALSE,TRUE,,20 Feb 22
1793,PPP,3.07,Fater,Reaper,31,FALSE,TRUE,,20 Feb 22
1794,CC,6.02,Fater,Morfe,41,FALSE,TRUE,,20 Feb 22
1795,CC,6.18,Fater,Euclid,41,FALSE,TRUE,,20 Feb 22
1796,CC,5.58,Fater,Rameses,41,FALSE,TRUE,,20 Feb 22
1797,CC,6.18,Fater,Reaper,41,FALSE,TRUE,,20 Feb 22
1798,CC,6.21,Fater,Brute,41,FALSE,TRUE,,20 Feb 22
1799,CC,5.54,Fater,Mirage,41,FALSE,TRUE,,20 Feb 22
1800,CC,6.38,Fater,Rock,41,FALSE,TRUE,,20 Feb 22
1801,AAH,3.56,Vikenti,Shade,28,FALSE,TRUE,BB farm,20 Feb 22
1802,HaHa,2.19,Vikenti,Shade,16,FALSE,TRUE,BB farm,20 Feb 22
1803,CC,4.39,asdfasdfasdf1234,Shade,41,FALSE,TRUE,,20 Feb 22
1804,CC,4.22,Bluemonkey14,Candy,41,FALSE,TRUE,,21 Feb 22
1805,CC,6.22,Fater,Aurora,41,FALSE,TRUE,Nerf,21 Feb 22
1806,CC,6.44,Fater,Jolt,41,FALSE,TRUE,,21 Feb 22
1807,CC,6.12,Fater,Chrono,41,FALSE,TRUE,,21 Feb 22
1808,CC,5.14,Fater,Shade,41,FALSE,TRUE,,22 Feb 22
1809,CC,5.54,Fater,Magmax,41,FALSE,TRUE,,22 Feb 22
1810,CC,6.32,Fater,Nexus,41,FALSE,TRUE,,22 Feb 22
1811,CC,6.09,Fater,Rime,41,FALSE,TRUE,,22 Feb 22
1812,CC,11.50,Fater,Cent,41,FALSE,TRUE,,22 Feb 22
1813,VV,5.53,Fater,Jolt,41,FALSE,TRUE,,22 Feb 22
1814,VV,6.22,Fater,Rameses,41,FALSE,TRUE,,22 Feb 22
1815,VV,6.28,Fater,Reaper,41,FALSE,TRUE,,22 Feb 22
1816,DD,11.33,dоradura,Rameses,81,FALSE,TRUE,,23 Feb 22
1817,VV,6.10,Fater,Ghoul,41,FALSE,TRUE,,23 Feb 22
1818,MM,12.16,546000,Shade,121,FALSE,TRUE,,23 Feb 22
1819,BB,9.06,Amasterclasher,Cent,36,FALSE,TRUE,,28 Feb 22
1820,TT,3.13,Zxynn,Shade,21,FALSE,TRUE,,1 Mar 22
1821,MM,11.08,thiccsucc,Shade,121,FALSE,TRUE,,3 Mar 22
1822,EE_old,13.01,546000,Euclid,81,FALSE,TRUE,,4 Mar 22
1823,TT,3.15,R0YqL,Shade,21,TRUE,TRUE,,4 Mar 22
1824,CCH,23.01,Fater,Necro,41,FALSE,TRUE,,5 Mar 22
1825,VV,5.40,dоradura,Shade,41,TRUE,TRUE,,11 Mar 22
1826,FFH_old,9.35,Zxynn,Shade,41,TRUE,TRUE,,11 Mar 22
1827,FFH_old,8.11,R0YqL,Shade,41,TRUE,TRUE,,11 Mar 22
1828,FFH_old,7.57,Zxynn,Shade,41,FALSE,TRUE,,12 Mar 22
1829,FFH_old,6.35,R0YqL,Shade,41,FALSE,TRUE,,12 Mar 22
1830,VV,5.32,dоradura,Shade,41,TRUE,TRUE,,12 Mar 22
1831,CC,4.22,Zxynn,Candy,41,FALSE,TRUE,,12 Mar 22
1832,FF,10.19,4chаn.org,Chrono,41,FALSE,FALSE,,13 Mar 22
1833,HaHa,2.28,Ndaverr,Shade,16,FALSE,TRUE,BB farm,13 Mar 22
1834,GG,4.38,GreedyGrass,Shade,41,FALSE,TRUE,BB farm probobly,13 Mar 22
1835,MM480,49.10,ThatHodgeGuy,Chrono,292,FALSE,TRUE,,14 Mar 22
1836,VV,4.26,546000,Shade,41,FALSE,TRUE,,16 Mar 22
1837,VV,5.04,dоradura,Shade,41,TRUE,TRUE,,17 Mar 22
1838,VV,5.03,4chаn.org,Shade,41,FALSE,FALSE,,17 Mar 22
1839,VV,4.30,Bluemonkey14,Candy,41,TRUE,TRUE,,18 Mar 22
1840,VV,4.20,GreedyGrass,Candy,41,FALSE,TRUE,,19 Mar 22
1841,CC,4.45,546000,Shade,41,FALSE,TRUE,,19 Mar 22
1842,GG,4.21,Vikenti,Shade,41,FALSE,TRUE,BB farm,23 Mar 22
1843,HH,15.40,Bluemonkey14,Chrono,81,FALSE,TRUE,,23 Mar 22
1844,HH,20.00,4chаn.org,Chrono,81,FALSE,FALSE,,24 Mar 22
1845,VV,4.57,dоradura,Shade,41,FALSE,TRUE,,25 Mar 22
1846,HaHa,5.20,Raqzv,Chrono,16,FALSE,TRUE,,25 Mar 22
1847,EE_old,12.12,Creazy,Rameses,81,FALSE,TRUE,Intrals,26 Mar 22
1848,MM,11.28,Bluemonkey14,Shade,121,TRUE,TRUE,,26 Mar 22
1849,MM,11.02,Rxpct,Shade,121,FALSE,TRUE,,26 Mar 22
1850,TT,3.35,Bluemonkey14,Magmax,21,FALSE,TRUE,,27 Mar 22
1851,AAH,4.02,GreedyGrass,Shade,28,FALSE,TRUE,,27 Mar 22
1852,BBH,19.09,piger,Rameses,36,FALSE,FALSE,used flashlight cant get anymore,28 Mar 22
1853,TTH,4.45,Bluemonkey14,Shade,21,FALSE,TRUE,,28 Mar 22
1854,TTH,4.24,R0YqL,Shade,21,TRUE,TRUE,,28 Mar 22
1855,MMDH,1.24,R0YqL,Shade,34,TRUE,TRUE,,28 Mar 22
1856,BBH,9.23,R0YqL,Shade,36,TRUE,FALSE,used flashlight cant get anymore,28 Mar 22
1857,TTH,4.39,546000,Shade,21,TRUE,TRUE,,28 Mar 22
1858,MM2H,11.27,PotatoNuke,Rameses,28,FALSE,TRUE,,29 Mar 22
1859,MMDH,1.58,546000,Shade,34,TRUE,TRUE,,29 Mar 22
1860,TTH,6.49,AWEN,Shade,21,FALSE,TRUE,,30 Mar 22
1861,BBH,8.06,AWEN,Shade,36,FALSE,FALSE,used flashlight cant get anymore,30 Mar 22
1862,BBH,7.23,R0YqL,Shade,36,TRUE,FALSE,used flashlight cant get anymore,30 Mar 22
1863,BBH,6.13,546000,Shade,36,FALSE,FALSE,used flashlight cant get anymore,31 Mar 22
1864,BBH,5.34,R0YqL,Shade,36,FALSE,FALSE,used flashlight cant get anymore,31 Mar 22
1865,RRH,47.48,DD1,Rameses,48,FALSE,TRUE,went to armageddon,1 Apr 22
1866,MMDH,1.26,546000,Shade,34,TRUE,TRUE,,2 Apr 22
1867,AA,4.06,9jd8fn48fnf8rnr,Shade,28,FALSE,TRUE,,2 Apr 22
1868,OO,7.58,PotatoNuke,Rock,16,FALSE,TRUE,,2 Apr 22
1869,VV,5.41,Harmony556,Morfe,41,FALSE,TRUE,,3 Apr 22
1870,DD,12.04,9jd8fn48fnf8rnr,Rameses,81,FALSE,TRUE,,4 Apr 22
1871,PPP,3.26,Creazy,Shade,31,FALSE,TRUE,Intrals,28 Feb 22
1872,AA,5.26,Creazy,Shade,28,FALSE,TRUE,Intrals,1 Mar 22
1873,RR,23.29,Creazy,Rameses,43,FALSE,TRUE,Intrals,5 Mar 22
1874,VV,6.22,Creazy,Shade,41,FALSE,TRUE,Intrals,5 Mar 22
1875,DD,15.18,Creazy,Necro,81,FALSE,TRUE,Intrals,6 Mar 22
1876,HaHa,2.54,Creazy,Shade,16,FALSE,TRUE,Intrals,6 Mar 22
1877,MM480,54.14,Creazy,Shade,393,FALSE,TRUE,Intrals,24 Mar 22
1878,AAH,19.58,9jd8fn48fnf8rnr,Necro,28,FALSE,TRUE,,5 Apr 22
1879,MMDH,1.22,546000,Shade,34,TRUE,TRUE,,5 Apr 22
1880,RR,18.32,TheUaRunner,Rameses,43,FALSE,TRUE,,5 Apr 22
1881,CC,6.36,Jester,Chrono,41,FALSE,TRUE,,6 Apr 22
1882,MM2H,5.03,546000,Shade,28,FALSE,TRUE,BB farm,6 Apr 22
1883,MMDH,1.11,R0YqL,Shade,34,TRUE,TRUE,got better from 1.18,6 Apr 22
1884,MMDH,1.14,546000,Shade,34,TRUE,TRUE,,6 Apr 22
1885,TTH,3.56,546000,Shade,21,FALSE,TRUE,BB farm,6 Apr 22
1886,MM,11.57,ThatHodgeGuy,Shade,121,FALSE,TRUE,,7 Apr 22
1887,OO,5.29,9jd8fn48fnf8rnr,Necro,16,FALSE,TRUE,,7 Apr 22
1888,OO,5.20,BJG,Necro,16,TRUE,TRUE,,7 Apr 22
1889,TT,3.36,546000,Shade,21,FALSE,TRUE,,7 Apr 22
1890,CC,7.00,Jester,Agno,41,TRUE,TRUE,,8 Apr 22
1891,CC,5.50,ThatHodgeGuy,Agno,41,FALSE,TRUE,,8 Apr 22
1892,CC,6.24,Jester,Agno,41,FALSE,TRUE,,8 Apr 22
1893,BBH,9.12,PotatoNuke,Agno,36,FALSE,TRUE,no BB farm,9 Apr 22
1894,MMDH,1.40,๖ۣۜCorrupt 🆉,Jolt,34,FALSE,TRUE,,10 Apr 22
1895,VV,4.53,9jd8fn48fnf8rnr,Shade,41,TRUE,TRUE,,10 Apr 22
1896,MMDH,1.16,546000,Jolt,34,FALSE,TRUE,,10 Apr 22
1897,EE,6.21,fAtKiD,Rameses,41,FALSE,TRUE,update,10 Apr 22
1898,FFH_old,10.51,Ventinari,Agno,41,FALSE,TRUE,,10 Apr 22
1899,TT,4.38,4chаn.org,Shade,21,FALSE,FALSE,,11 Apr 22
1900,EE,4.42,R0YqL,Shade,41,TRUE,TRUE,,11 Apr 22
1901,EE,4.24,Zxynn,Shade,41,FALSE,TRUE,,11 Apr 22
1902,EE,6.04,Pentagonis,Necro,41,FALSE,TRUE,,11 Apr 22
1903,OO,10.11,Jackal,Necro,16,TRUE,TRUE,,12 Apr 22
1904,OO,4.41,Bluemonkey14,Rock,16,FALSE,TRUE,,12 Apr 22
1905,BB,3.30,BJG,Shade,36,FALSE,TRUE,,12 Apr 22
1906,EEH,17.13,AWEN,Reaper,41,FALSE,TRUE,,12 Apr 22
1907,EE,4.36,KaBo0M,Shade,41,FALSE,TRUE,,12 Apr 22
1908,EEH,23.05,yIzaac😎👌,Reaper,41,FALSE,TRUE,,13 Apr 22
1909,EEH,9.50,546000,Reaper,41,FALSE,TRUE,,13 Apr 22
1910,EE,4.27,546000,Shade,41,TRUE,TRUE,,13 Apr 22
1911,EE,5.11,9jd8fn48fnf8rnr,Shade,41,FALSE,TRUE,,15 Apr 22
1912,EEH,9.56,DD1,Rameses,41,FALSE,TRUE,,15 Apr 22
1913,AAH,8.19,Pentagonis,Rameses,28,FALSE,TRUE,,15 Apr 22
1914,RR,18.11,Pentagonis,Necro,43,FALSE,TRUE,,16 Apr 22
1915,EE,6.19,Crank,Chrono,41,FALSE,TRUE,,15 Apr 22
1916,TTH,11.20,Harmony556,Shade,21,TRUE,TRUE,,16 Apr 22
1917,TT,6.20,PotatoNuke,Agno,21,FALSE,TRUE,no BB,18 Apr 22
1918,EE,6.32,dinonuggy,Shade,41,FALSE,TRUE,,18 Apr 22
1919,EEH,6.59,546000,Shade,41,TRUE,TRUE,BB farm,20 Apr 22
1920,EE,5.48,Jackal,Necro,41,TRUE,TRUE,,21 Apr 22
1921,EE,5.48,Jackal,Chrono,41,TRUE,TRUE,,21 Apr 22
1922,EE,5.56,Jackal,Rameses,41,FALSE,TRUE,,21 Apr 22
1923,EE,5.27,Jackal,Shade,41,TRUE,TRUE,,21 Apr 22
1924,EE,5.40,fAtKiD,Necro,41,FALSE,TRUE,,21 Apr 22
1925,EE,5.46,Jackal,Necro,41,TRUE,TRUE,,22 Apr 22
1926,EEH,11.19,PotatoNuke,Shade,41,FALSE,TRUE,no BB,23 Apr 22
1927,MMDH,1.50,PotatoNuke,Shade,34,FALSE,TRUE,no BB,23 Apr 22
1928,EE,4.26,R0YqL,Shade,41,TRUE,TRUE,,24 Apr 22
1929,PPPH,5.41,DEFA,Shade,31,FALSE,TRUE,,24 Apr 22
1930,GG2,5.21,PotatoNuke,Rameses,28,FALSE,TRUE,,25 Apr 22
1931,GG2,6.19,Jayyyyyyyyyyyyyy,Rameses,28,FALSE,TRUE,,25 Apr 22
1932,GG2,3.46,sosa1,Candy,28,TRUE,TRUE,,25 Apr 22
1933,PPPH,3.12,546000,Shade,31,FALSE,TRUE,,25 Apr 22
1934,GG2,5.33,AWEN,Rameses,28,FALSE,TRUE,,25 Apr 22
1935,GG2,4.44,psycrow,Rameses,28,FALSE,TRUE,,25 Apr 22
1936,GG2,4.32,☺♣○•♣♥☻♦♠◘,Rameses,28,TRUE,TRUE,,25 Apr 22
1937,GG2,6.12,4chаn.org,Rameses,28,FALSE,FALSE,,25 Apr 22
1938,GG2,4.17,R0YqL,Rameses,28,FALSE,TRUE,,25 Apr 22
1939,PPIH,2.40,R0YqL,Shade,29,FALSE,TRUE,,25 Apr 22
1940,PPPH,2.45,R0YqL,Shade,31,TRUE,TRUE,,25 Apr 22
1941,GG2,15.03,Jackal,Necro,28,TRUE,TRUE,,25 Apr 22
1942,GG2,4.44,yIzaac😎👌,Rameses,28,FALSE,TRUE,,25 Apr 22
1943,GG2,3.35,R0YqL,Candy,28,TRUE,TRUE,,25 Apr 22
1944,BBH,10.24,yIzaac😎👌,Reaper,36,FALSE,TRUE,,25 Apr 22
1945,GG2,3.55,KaBo0M,Candy,28,FALSE,TRUE,,25 Apr 22
1946,GG2,4.01,☺♣○•♣♥☻♦♠◘,Rameses,28,FALSE,TRUE,,26 Apr 22
1947,GG2,4.10,546000,Rameses,28,FALSE,TRUE,,26 Apr 22
1948,GG2,5.04,DEFA,Necro,28,FALSE,TRUE,,26 Apr 22
1949,GG2,3.39,Chocor,Candy,28,FALSE,TRUE,,26 Apr 22
1950,CC,9.56,PotatoNuke,Viola,41,FALSE,TRUE,no BB,27 Apr 22
1951,GG2,4.59,Jackal,Necro,28,TRUE,TRUE,,27 Apr 22
1952,CCH,14.49,Strat,Viola,41,FALSE,TRUE,,27 Apr 22
1953,WW,18.45,9jd8fn48fnf8rnr,Chrono,81,FALSE,TRUE,,29 Apr 22
1954,CCH,8.18,BJG,Chrono,41,FALSE,TRUE,,30 Apr 22
1955,GG2,4.04,eagle45,Mirage,28,TRUE,TRUE,,30 Apr 22
1956,OO,5.30,Tetar,Necro,16,FALSE,TRUE,,29 Apr 22
1957,GG2,13.29,VanclG,Rameses,28,FALSE,TRUE,,29 Apr 22
1958,EE,5.25,iwind,Shade,41,FALSE,TRUE,,30 Apr 22
1959,GG2,9.35,dinonuggy,Reaper,28,FALSE,TRUE,,30 Apr 22
1960,GG2,4.13,546000,Necro,28,FALSE,TRUE,,30 Apr 22
1961,CC,6.55,PotatoNuke,Agno,41,FALSE,TRUE,,1 May 22
1962,GG2,4.03,eagle45,Mirage,28,FALSE,TRUE,,1 May 22
1963,GG2,3.44,546000,Magmax,28,FALSE,TRUE,BB farm,1 May 22
1964,PPPH,2.38,Vikenti,Shade,31,FALSE,TRUE,,1 May 22
1965,PPIH,2.51,Vikenti,Shade,29,FALSE,TRUE,,1 May 22
